       value	     chindex	     chlabel	        bini	  binlabel	ERPset
     -10.343	           2	        E104	        2756	28_:_60106	
      -1.306	           2	        E104	        2757	28_:_60107	
       8.582	           2	        E104	        2758	28_:_60108	
       9.288	           2	        E104	        2759	28_:_60109	
       0.646	           2	        E104	        2760	28_:_60110	
      -9.438	           2	        E104	        2761	28_:_60201	
      -0.508	           2	        E104	        2762	28_:_60202	
      13.125	           2	        E104	        2763	28_:_60203	
      15.388	           2	        E104	        2764	28_:_60204	
      12.442	           2	        E104	        2765	28_:_60205	
      15.390	           2	        E104	        2766	28_:_60206	
       6.123	           2	        E104	        2767	28_:_60207	
      14.866	           2	        E104	        2768	28_:_60208	
      20.038	           2	        E104	        2769	28_:_60209	
       5.772	           2	        E104	        2770	28_:_60210	
      -5.746	           2	        E104	        2771	28_:_60301	
       9.522	           2	        E104	        2772	28_:_60302	
      16.516	           2	        E104	        2773	28_:_60303	
      14.441	           2	        E104	        2774	28_:_60304	
       2.508	           2	        E104	        2775	28_:_60305	
       6.809	           2	        E104	        2776	28_:_60306	
       7.496	           2	        E104	        2777	28_:_60307	
      18.766	           2	        E104	        2778	28_:_60308	
      14.792	           2	        E104	        2779	28_:_60309	
      13.426	           2	        E104	        2780	28_:_60310	
      -7.425	           2	        E104	        2781	28_:_60401	
       8.414	           2	        E104	        2782	28_:_60402	
       8.745	           2	        E104	        2783	28_:_60403	
      14.115	           2	        E104	        2784	28_:_60404	
      18.588	           2	        E104	        2785	28_:_60405	
      20.841	           2	        E104	        2786	28_:_60406	
      15.590	           2	        E104	        2787	28_:_60407	
      22.585	           2	        E104	        2788	28_:_60408	
      23.633	           2	        E104	        2789	28_:_60409	
      26.392	           2	        E104	        2790	28_:_60410	
      14.417	           2	        E104	        2791	28_:_60501	
      21.613	           2	        E104	        2792	28_:_60502	
      15.515	           2	        E104	        2793	28_:_60503	
       8.495	           2	        E104	        2794	28_:_60504	
      21.384	           2	        E104	        2795	28_:_60505	
      24.171	           2	        E104	        2796	28_:_60506	
      25.484	           2	        E104	        2797	28_:_60507	
      19.869	           2	        E104	        2798	28_:_60508	
      32.437	           2	        E104	        2799	28_:_60509	
      20.548	           2	        E104	        2800	28_:_60510	
      -9.659	           2	        E104	        2801	29_:_30101	
     -22.151	           2	        E104	        2802	29_:_30102	
     -10.710	           2	        E104	        2803	29_:_30103	
      -4.772	           2	        E104	        2804	29_:_30104	
     -13.709	           2	        E104	        2805	29_:_30105	
     -10.314	           2	        E104	        2806	29_:_30106	
      -8.905	           2	        E104	        2807	29_:_30107	
      -9.325	           2	        E104	        2808	29_:_30108	
      -9.349	           2	        E104	        2809	29_:_30109	
     -12.802	           2	        E104	        2810	29_:_30110	
     -14.591	           2	        E104	        2811	29_:_30201	
     -13.026	           2	        E104	        2812	29_:_30202	
     -19.577	           2	        E104	        2813	29_:_30203	
      -0.838	           2	        E104	        2814	29_:_30204	
     -12.087	           2	        E104	        2815	29_:_30205	
      -1.449	           2	        E104	        2816	29_:_30206	
       0.410	           2	        E104	        2817	29_:_30207	
      -3.194	           2	        E104	        2818	29_:_30208	
       1.760	           2	        E104	        2819	29_:_30209	
      -9.604	           2	        E104	        2820	29_:_30210	
      -6.957	           2	        E104	        2821	29_:_30301	
      -2.617	           2	        E104	        2822	29_:_30302	
       6.832	           2	        E104	        2823	29_:_30303	
      -1.582	           2	        E104	        2824	29_:_30304	
      -5.364	           2	        E104	        2825	29_:_30305	
      -2.601	           2	        E104	        2826	29_:_30306	
       8.918	           2	        E104	        2827	29_:_30307	
       5.080	           2	        E104	        2828	29_:_30308	
      -0.899	           2	        E104	        2829	29_:_30309	
       4.878	           2	        E104	        2830	29_:_30310	
      -0.770	           2	        E104	        2831	29_:_30401	
      -7.634	           2	        E104	        2832	29_:_30402	
      -2.103	           2	        E104	        2833	29_:_30403	
       1.205	           2	        E104	        2834	29_:_30404	
      -2.867	           2	        E104	        2835	29_:_30405	
       1.817	           2	        E104	        2836	29_:_30406	
       5.972	           2	        E104	        2837	29_:_30407	
      -1.842	           2	        E104	        2838	29_:_30408	
       6.996	           2	        E104	        2839	29_:_30409	
       0.685	           2	        E104	        2840	29_:_30410	
      -0.090	           2	        E104	        2841	29_:_30501	
      11.450	           2	        E104	        2842	29_:_30502	
       5.524	           2	        E104	        2843	29_:_30503	
       0.059	           2	        E104	        2844	29_:_30504	
      -1.542	           2	        E104	        2845	29_:_30505	
       9.930	           2	        E104	        2846	29_:_30506	
      10.018	           2	        E104	        2847	29_:_30507	
      11.315	           2	        E104	        2848	29_:_30508	
       6.843	           2	        E104	        2849	29_:_30509	
       4.135	           2	        E104	        2850	29_:_30510	
     -26.378	           2	        E104	        2851	29_:_60101	
     -18.886	           2	        E104	        2852	29_:_60102	
      -9.942	           2	        E104	        2853	29_:_60103	
     -14.665	           2	        E104	        2854	29_:_60104	
      -6.319	           2	        E104	        2855	29_:_60105	
     -16.099	           2	        E104	        2856	29_:_60106	
      -8.993	           2	        E104	        2857	29_:_60107	
     -13.706	           2	        E104	        2858	29_:_60108	
      -4.917	           2	        E104	        2859	29_:_60109	
      -7.605	           2	        E104	        2860	29_:_60110	
     -15.341	           2	        E104	        2861	29_:_60201	
     -16.916	           2	        E104	        2862	29_:_60202	
      -5.137	           2	        E104	        2863	29_:_60203	
      -6.524	           2	        E104	        2864	29_:_60204	
      -1.489	           2	        E104	        2865	29_:_60205	
      -4.109	           2	        E104	        2866	29_:_60206	
      -0.912	           2	        E104	        2867	29_:_60207	
      -1.750	           2	        E104	        2868	29_:_60208	
      -5.995	           2	        E104	        2869	29_:_60209	
       6.155	           2	        E104	        2870	29_:_60210	
     -11.435	           2	        E104	        2871	29_:_60301	
       4.367	           2	        E104	        2872	29_:_60302	
       1.012	           2	        E104	        2873	29_:_60303	
       0.298	           2	        E104	        2874	29_:_60304	
      -1.472	           2	        E104	        2875	29_:_60305	
      -2.710	           2	        E104	        2876	29_:_60306	
      -4.063	           2	        E104	        2877	29_:_60307	
       7.433	           2	        E104	        2878	29_:_60308	
       4.587	           2	        E104	        2879	29_:_60309	
      10.057	           2	        E104	        2880	29_:_60310	
      -4.289	           2	        E104	        2881	29_:_60401	
       5.910	           2	        E104	        2882	29_:_60402	
       4.839	           2	        E104	        2883	29_:_60403	
      -1.588	           2	        E104	        2884	29_:_60404	
      -2.492	           2	        E104	        2885	29_:_60405	
       8.495	           2	        E104	        2886	29_:_60406	
      -7.210	           2	        E104	        2887	29_:_60407	
       7.873	           2	        E104	        2888	29_:_60408	
       3.113	           2	        E104	        2889	29_:_60409	
